id,cltv
105908,72028
105909,66739.3
105910,68402.266
105911,61473.164
105912,145670.33
105913,61905.73
105914,66067.41
105915,66408.56
105916,57339.504
105917,93415.46
105918,85490.84
105919,62887.145
105920,74104.86
105921,59669.297
105922,71354.18
105923,53337.656
105924,61611.816
105925,29286.844
105926,149361.31
105927,61654.062
105928,369794.8
105929,31908.885
105930,62418.42
105931,93939.96
105932,301474.72
105933,30554.754
105934,66475.5
105935,59669.438
105936,29878.908
105937,69268.805
105938,31539.016
105939,69854.625
105940,59187.34
105941,48844.95
105942,51600.566
105943,142461.95
105944,35645.273
105945,42305.69
105946,59332.547
105947,67122.94
105948,32511.824
105949,35033.035
105950,71863.94
105951,104330.58
105952,62562.4
105953,72997.34
105954,30450.041
105955,57235.402
105956,53213.168
105957,36807.4
105958,68410.055
105959,163594.36
105960,66594.875
105961,35668.477
105962,32859.188
105963,58267.625
105964,90301.16
105965,63174.906
105966,96255.414
105967,98694.61
105968,32233.314
105969,55813.71
105970,348974.25
105971,42370.746
105972,58277.67
105973,28676.672
105974,28030.166
105975,64312.508
105976,62862.867
105977,33223.67
105978,369798.06
105979,67729.79
105980,60383.44
105981,34266.156
105982,97388.25
105983,63797.39
105984,69865.734
105985,67277.24
105986,64674.18
105987,28125.863
105988,31212.93
105989,31129.158
105990,93373.34
105991,35528.797
105992,132220.86
105993,34078.434
105994,64511.45
105995,28556.234
105996,52704.008
105997,101565.414
105998,102086
105999,52836.113
106000,35444.31
106001,349055.97
106002,108508.195
106003,92856.016
106004,98370.03
106005,34561.61
106006,67455.17
106007,117212.125
106008,92728.03
106009,64312.59
106010,69131.45
106011,32376.2
106012,173425.56
106013,71251.04
106014,38644.4
106015,46930.203
106016,30710.713
106017,31804.803
106018,33700.688
106019,61066.957
106020,188151.77
106021,96576.41
106022,35742.797
106023,96922.9
106024,218056.34
106025,64430.645
106026,34563.574
106027,69489.05
106028,60091.566
106029,34870.336
106030,68476.086
106031,96347.945
106032,85410.086
106033,51854.184
106034,61671.105
106035,140698.53
106036,77987.51
106037,41694.88
106038,30283.357
106039,108944.47
106040,37633.75
106041,70238.97
106042,187915.34
106043,32510.457
106044,109982.055
106045,39353.11
106046,62208.9
106047,57218.34
106048,105029.805
106049,97029.555
106050,93973.79
106051,46448.637
106052,56152.81
106053,241874.7
106054,68770.836
106055,99953.36
106056,65126.336
106057,90933.64
106058,342185.75
106059,67469.65
106060,35009.5
106061,73836.29
106062,30945.494
106063,96912.75
106064,61377.09
106065,39008.312
106066,95716.97
106067,107291.6
106068,61857.605
106069,59303.285
106070,46486.21
106071,71455.586
106072,331110.9
106073,67365.984
106074,102378.164
106075,182619.83
106076,33836.945
106077,98396.56
106078,101876.01
106079,98886.52
106080,56007.766
106081,68996.41
106082,341148.1
106083,63946.96
106084,107224.875
106085,30516.396
106086,358722.38
106087,66705.42
106088,59206.51
106089,63195.35
106090,63595.13
106091,35645.566
106092,31685.883
106093,92178.44
106094,60135.69
106095,185279.95
106096,33134.965
106097,66051.55
106098,166404.69
106099,58976.95
106100,61738.242
106101,86802.586
106102,92434.57
106103,64941.96
106104,63990.527
106105,61595.504
106106,63483.656
106107,126172.67
106108,61480.566
106109,33797.348
106110,80575.08
106111,30727.297
106112,142911.78
106113,142369.5
106114,99662.26
106115,101966.35
106116,64326.145
106117,69668.23
106118,108919.164
106119,94798.36
106120,69286.02
106121,196030.53
106122,35455.133
106123,47911.785
106124,170046.02
106125,34845.836
106126,63246.477
106127,32300.248
106128,58648.957
106129,346909.34
106130,61906.66
106131,100776.15
106132,185359.58
106133,61990.324
106134,40402.387
106135,32896.867
106136,369790.62
106137,57487.008
106138,65876.625
106139,69120.234
106140,169669.2
106141,58756.75
106142,66078.37
106143,70443.11
106144,51551.21
106145,70498.51
106146,65654.34
106147,277678.75
106148,35955.977
106149,369797.72
106150,120996.36
106151,71159.64
106152,54239.953
106153,369792.62
106154,58958.1
106155,70580.97
106156,58467.73
106157,124549.93
106158,60176.496
106159,31545.314
106160,29682.58
106161,59145.637
106162,117330.055
106163,33008.617
106164,62378.996
106165,100103.03
106166,58131.355
106167,96205.15
106168,93561.31
106169,68572.055
106170,30773.822
106171,33941.395
106172,107024.25
106173,32790.188
106174,58393.312
106175,61603.01
106176,35316.266
106177,67721.36
106178,67586.17
106179,369806.4
106180,32571.334
106181,116902.914
106182,93597.414
106183,64626.215
106184,57451.15
106185,64628.562
106186,204578.66
106187,31860.643
106188,129068.23
106189,71681.46
106190,369794.78
106191,70202.664
106192,59445.945
106193,61132.92
106194,47911.43
106195,98942.86
106196,124653.15
106197,66154.86
106198,209659.61
106199,69279.08
106200,33489.242
106201,53794.086
106202,64326.242
106203,175772.94
106204,180982.44
106205,36301.67
106206,51423.08
106207,54681.496
106208,114201.71
106209,36089.758
106210,69572.55
106211,69126.19
106212,35503.637
106213,96717.336
106214,56196.598
106215,128102.195
106216,70259.65
106217,299061.1
106218,156011.66
106219,65381.94
106220,67238.62
106221,62870.85
106222,97830.82
106223,241422.44
106224,30192.266
106225,192531.7
106226,65635.78
106227,33933.39
106228,33712.34
106229,308694.7
106230,62510.387
106231,300109.75
106232,69948.016
106233,94058.01
106234,61458.547
106235,35153.824
106236,63143.016
106237,105131.53
106238,72700.56
106239,110330.25
106240,93602.164
106241,67383.56
106242,32658.91
106243,36332.43
106244,35881.066
106245,49603.83
106246,31828.334
106247,61383.14
106248,229718.69
106249,61663.57
106250,280327.06
106251,102373.61
106252,63642.305
106253,58293.438
106254,369792.7
106255,64219.9
106256,65752.6
106257,369798.06
106258,34698.508
106259,61466.99
106260,69120.414
106261,67485.78
106262,263350.06
106263,41328.234
106264,62232.816
106265,60734.79
106266,174912.05
106267,70573.05
106268,105712.305
106269,50110.402
106270,63998.777
106271,73190.74
106272,48531.555
106273,63756.55
106274,32604.557
106275,332607.3
106276,60830.76
106277,31483.809
106278,33216.15
106279,99115.43
106280,64970.22
106281,37353.434
106282,49447.117
106283,69021.33
106284,65910.17
106285,64449.914
106286,31857.146
106287,35178.7
106288,161823.52
106289,44856.473
106290,61480.89
106291,35566.438
106292,63344.824
106293,66348.78
106294,95685.86
106295,69389.445
106296,46244.543
106297,95781.24
106298,71630.6
106299,70854.4
106300,208931.73
106301,144289.94
106302,62297.906
106303,78800.77
106304,64575.32
106305,97949.62
106306,111870.95
106307,102379.484
106308,29947.121
106309,163835.98
106310,67082.125
106311,71847.59
106312,65012.14
106313,112316.87
106314,68433.02
106315,62887.16
106316,46170.43
106317,105589.7
106318,324716.8
106319,65691.15
106320,73002.76
106321,96388.08
106322,96936.125
106323,154710.31
106324,60876.33
106325,141431.6
106326,61808.55
106327,106035.65
106328,53190.51
106329,36743.82
106330,63591.195
106331,288072.44
106332,263481.66
106333,31024.25
106334,32640.008
106335,68142.09
106336,30508.53
106337,60359.656
106338,50593.71
106339,36577.37
106340,270421.25
106341,62263.664
106342,31393.107
106343,66680.2
106344,68943.12
106345,62198.848
106346,68268.02
106347,62659.94
106348,48511.56
106349,93526.42
106350,69848.89
106351,69089.23
106352,67243.6
106353,34660.434
106354,35457.312
106355,33265.684
106356,147661.39
106357,62109.68
106358,31199.826
106359,71616.37
106360,57775.277
106361,369793.56
106362,31826.754
106363,369791.25
106364,92858.64
106365,37353.3
106366,64934.027
106367,45867.395
106368,35572.55
106369,68276.17
106370,66043.14
106371,37306.74
106372,107621.14
106373,71161.62
106374,68493.695
106375,103529.19
106376,33047.215
106377,64368.594
106378,101633.6
106379,62659.926
106380,181369.17
106381,42739.31
106382,72163.36
106383,55464.754
106384,31495.186
106385,61067.027
106386,32604.508
106387,33021.79
106388,110688.77
106389,58776.96
106390,58878.734
106391,71279.38
106392,79538.17
106393,103352.734
106394,96205.24
106395,88111.65
106396,160479.75
106397,71757.62
106398,64227.363
106399,56309.68
106400,94644.24
106401,333836.94
106402,33324.035
106403,65099.86
106404,115608.58
106405,47572.47
106406,171681.58
106407,320042.12
106408,369798.7
106409,107048.445
106410,34071.242
106411,66445.55
106412,47586.97
106413,199551.81
106414,67228.87
106415,100444.914
106416,133864.08
106417,63395.824
106418,36493.227
106419,60466.73
106420,284715.22
106421,89273.11
106422,61728.73
106423,88013.44
106424,369792.88
106425,32712.295
106426,50860.54
106427,69746.2
106428,62890.625
106429,34407.94
106430,36202.9
106431,70050.445
106432,40607.332
106433,33271.52
106434,34948.625
106435,63072.875
106436,80575.23
106437,72731.81
106438,57606.766
106439,101788.1
106440,119422.12
106441,98836.164
106442,112414.62
106443,369793.62
106444,64012.91
106445,369794.8
106446,75150.69
106447,109195.625
106448,58518.36
106449,55246.062
106450,67575.38
106451,97309.23
106452,96258.6
106453,66904.484
106454,32153.53
106455,63030.08
106456,29765.318
106457,61490.027
106458,49371.312
106459,70159.6
106460,60701.79
106461,184780.02
106462,100639.25
106463,73637.55
106464,69245.41
106465,369793.1
106466,32934.957
106467,60514.49
106468,88915.516
106469,91643.5
106470,102403.14
106471,107072.03
106472,64991.418
106473,128652.63
106474,68152.914
106475,104645.87
106476,54437.734
106477,31223.117
106478,144669.4
106479,369795.2
106480,98635.94
106481,271918.28
106482,30874.426
106483,69462.234
106484,68711.72
106485,68396.375
106486,63058.652
106487,59761.85
106488,37229.14
106489,35032.98
106490,73526.76
106491,33933.938
106492,66022.1
106493,32887.12
106494,32429.688
106495,109284.41
106496,369794.2
106497,235408.55
106498,313529.88
106499,64695.57
106500,46832.656
106501,75672.03
106502,70574.75
106503,48380.977
106504,58398.31
106505,61603.152
106506,32712.354
106507,38077.293
106508,228207.1
106509,32035.506
106510,59475.543
106511,73230.22
106512,63663.945
106513,91914.8
106514,33216.15
106515,34566.336
106516,190581.25
106517,102761.3
106518,57793.848
106519,32522.54
106520,29967.418
106521,150298.48
106522,32533.018
106523,66779.38
106524,69389.99
106525,32223.94
106526,121676.57
106527,95564.07
106528,61595.316
106529,68447.91
106530,369794.78
106531,100116.93
106532,31961.918
106533,67431.42
106534,50234.86
106535,60911.81
106536,56182.902
106537,68639.74
106538,60707.1
106539,93597
106540,60542.902
106541,36150.336
106542,35841.27
106543,65347.51
106544,67683.95
106545,35045.21
106546,32432.11
106547,135718.48
106548,63797.348
106549,90639.664
106550,369794.56
106551,61746.676
106552,65695.48
106553,98697.414
106554,117470.83
106555,58412.074
106556,97612.02
106557,93552.85
106558,53874.39
106559,44705.09
106560,57960.676
106561,30855.158
106562,73728.52
106563,63756.86
106564,29781.541
106565,64794.69
106566,71096.13
106567,105297.945
106568,99258.89
106569,82728.31
106570,63989.742
106571,33504.855
106572,90933.06
106573,33989.652
106574,63989.742
106575,99258.53
106576,166189.5
106577,63060.504
106578,61132.85
106579,74766.36
106580,35353.047
106581,38497.746
106582,138824.17
106583,189836.88
106584,64111.043
106585,89269.945
106586,35377.63
106587,64110.332
106588,51536.805
106589,67605.39
106590,100126.41
106591,108926.734
106592,57341.67
106593,35376.027
106594,31685.951
106595,68664.46
106596,149554.19
106597,33240.31
106598,30603.666
106599,67228.77
106600,217233.08
106601,31719.184
106602,36833.73
106603,115273.555
106604,76318.016
106605,55639.684
106606,118428.65
106607,33005.75
106608,107972.766
106609,275592.3
106610,62241.266
106611,37035.15
106612,61254.043
106613,46014.637
106614,67734.62
106615,273876.47
106616,163317.27
106617,47245.324
106618,294399.28
106619,71784.53
106620,96546.78
106621,175428.73
106622,62147.96
106623,147895.2
106624,32352.127
106625,32769.242
106626,70617.945
106627,68618.62
106628,219345.81
106629,61182.54
106630,98387.22
106631,65970.29
106632,252007.03
106633,87441.99
106634,96953.29
106635,49777.98
106636,66337.18
106637,34772.688
106638,107371.914
106639,99013.914
106640,59368.195
106641,33047.15
106642,69601.07
106643,69530.31
106644,45110.39
106645,100377.7
106646,187487.05
106647,29101.07
106648,119169.96
106649,101966.09
106650,77659.43
106651,67104.71
106652,242389.77
106653,86713.56
106654,69226.34
106655,63232.246
106656,70233.625
106657,59982.066
106658,57040.996
106659,62218.297
106660,31912.887
106661,111778.81
106662,92343.914
106663,319118.38
106664,30276.691
106665,64280.89
106666,103408.82
106667,52330.47
106668,48274.504
106669,29249.055
106670,154582.44
106671,170531.12
106672,62921.11
106673,111553.24
106674,128835.555
106675,105566.836
106676,32395.408
106677,103456.38
106678,63690.363
106679,30237.002
106680,47424.043
106681,61494.01
106682,70568.59
106683,71364.87
106684,67339.35
106685,65745.5
106686,154728.67
106687,99080.03
106688,47950.49
106689,32197.592
106690,70968.14
106691,369793.72
106692,107477.99
106693,33702.113
106694,56866.71
106695,30014.309
106696,93087.56
106697,271873.66
106698,51948.516
106699,60395.258
106700,95544.45
106701,62320.234
106702,101935.016
106703,111580.89
106704,70372.22
106705,72942.92
106706,221648.55
106707,302411.44
106708,107587.43
106709,29021.709
106710,33021.72
106711,107798.77
106712,64552.36
106713,158069.1
106714,59484.574
106715,64575.562
106716,98586.21
106717,47189.06
106718,31750.824
106719,95694.695
106720,124291.81
106721,113512.16
106722,32944.434
106723,62480.805
106724,64821.273
106725,101715.01
106726,33488.566
106727,32233.074
106728,64490.418
106729,303894.66
106730,111059.83
106731,95696.53
106732,58801.652
106733,94887.67
106734,30946.127
106735,137717.83
106736,67299.664
106737,197214.73
106738,56430.49
106739,64215.344
106740,31553.94
106741,104355.02
106742,153530.08
106743,97847.63
106744,61187.434
106745,61708.426
106746,103390.336
106747,33815.266
106748,59555.027
106749,56782.566
106750,51766.176
106751,32666.502
106752,62659.926
106753,109417.27
106754,61141.44
106755,64045.566
106756,38460.1
106757,33411.895
106758,203271.34
106759,195012.98
106760,113542.11
106761,58850.105
106762,110341.484
106763,49582.797
106764,63594.082
106765,96659.44
106766,187413.62
106767,94439.69
106768,67219.195
106769,100317.29
106770,64722.348
106771,170458.22
106772,33475.316
106773,108263.055
106774,69067.336
106775,48589.188
106776,32479.82
106777,63349.363
106778,209077.94
106779,50126.934
106780,62943.938
106781,65983.71
106782,32352.285
106783,33258.227
106784,52515.664
106785,67730.25
106786,67771
106787,109998.26
106788,58433.434
106789,90329.02
106790,138992.42
106791,92262.87
106792,369792.88
106793,57031.965
106794,59112.48
106795,232429.92
106796,54597.684
106797,33144.496
106798,106348.63
106799,47320.664
106800,39369.53
106801,67038.97
106802,33654.695
106803,69379.35
106804,35153.723
106805,86288.04
106806,151327.64
106807,69441
106808,65912.58
106809,92498.29
106810,70615.26
106811,116464.88
106812,61897.01
106813,33088.824
106814,168765.16
106815,64821.316
106816,128181.41
106817,61489.875
106818,44222.49
106819,65155.758
106820,47802.3
106821,64942.31
106822,63440.992
106823,61335.23
106824,35841.95
106825,309219.28
106826,139281.73
106827,276580.06
106828,66356.625
106829,63195.8
106830,67055.27
106831,142372.05
106832,103692.96
106833,52219.938
106834,106329.22
106835,61383.67
106836,369795.47
106837,66859.27
106838,36809.85
106839,29075.393
106840,34405.883
106841,30258.248
106842,61579.066
106843,167101.23
106844,64010.32
106845,35794.574
106846,162963.11
106847,92657.97
106848,32365.035
106849,62759.633
106850,34653.305
106851,369794.38
106852,151617.94
106853,33137.395
106854,62249.46
106855,92806.97
106856,30323.344
106857,67957.09
106858,71784.336
106859,46944.625
106860,143448.19
106861,33729.08
106862,157971.67
106863,73414.61
106864,75056.12
106865,121653.67
106866,63857.76
106867,99917.86
106868,50886.94
106869,36686.344
106870,97153.08
106871,111617.164
106872,69978.1
106873,32748.816
106874,75018.34
106875,109776.01
106876,33571.383
106877,46156.066
106878,37688.277
106879,159567.02
106880,111438.164
106881,64301.938
106882,35750.06
106883,60624.188
106884,28415.115
106885,67894.56
106886,48371.824
106887,100738.25
106888,31804.76
106889,174213.42
106890,61132.613
106891,196155.03
106892,157122.52
106893,49949.34
106894,29664.266
106895,62930.8
106896,65511.6
106897,277342.66
106898,32292.32
106899,69692.23
106900,33853.633
106901,63399.855
106902,62642.07
106903,31417.666
106904,102490.07
106905,60050.977
106906,192199.81
106907,33469.156
106908,107739.59
106909,67485.61
106910,67363.695
106911,95521.88
106912,60984.53
106913,361195.12
106914,62117.12
106915,77657.13
106916,60332.01
106917,98039.22
106918,102518.914
106919,87375.61
106920,122617.89
106921,66404.45
106922,67110.47
106923,193704.25
106924,57041.164
106925,91406.1
106926,156949.36
106927,68006.375
106928,32255.336
106929,69571.875
106930,30798.639
106931,102649.734
106932,53773.223
106933,52540.65
106934,96270.414
106935,71712.336
106936,66022.31
106937,111216.445
106938,72387.61
106939,105000.5
106940,60389.457
106941,95213.07
106942,38469.617
106943,62397.754
106944,69131.25
106945,64157.58
106946,59796.996
106947,38816.875
106948,49262.36
106949,31199.88
106950,35953.49
106951,359196.97
106952,221156.33
106953,152970.22
106954,35227.867
106955,36361.34
106956,75199.3
106957,148689.31
106958,34182.52
106959,35227.39
106960,62534.895
106961,61693.105
106962,99619.81
106963,63345.484
106964,81943.16
106965,29990.162
106966,70742.41
106967,129251.45
106968,32604.578
106969,66323.14
106970,42939.195
106971,229863.64
106972,35026.934
106973,46189.387
106974,234774.62
106975,38817.324
106976,39554.516
106977,62759.508
106978,33728.91
106979,98416.76
106980,99042.42
106981,33535.027
106982,272722.06
106983,68865.27
106984,69312.664
106985,86907.195
106986,101220.76
106987,60373.55
106988,34787.574
106989,72177.37
106990,31082.408
106991,161162.55
106992,155158.89
106993,167666.95
106994,36834.13
106995,99889.086
106996,74105.87
106997,369792.72
106998,103218.984
106999,61876.59
107000,271724.2
107001,106271.76
107002,64940.902
107003,73725.48
107004,88276.93
107005,64243.01
107006,312959.1
107007,306863.38
107008,31893.256
107009,369792.56
107010,35668.477
107011,65203.445
107012,105477.15
107013,68474.29
107014,110796.9
107015,36284.66
107016,56289.992
107017,103234.31
107018,49839.363
107019,68438.555
107020,369793
107021,63100.156
107022,38258.72
107023,93754.35
107024,37107.113
107025,142809.16
107026,102071.79
107027,325435.12
107028,101576.81
107029,65099.734
107030,92502.91
107031,168680.17
107032,93014.664
107033,106885.53
107034,111302.05
107035,369794.56
107036,97442.695
107037,56423.22
107038,56792.426
107039,340572.94
107040,51948.375
107041,206876.78
107042,66312.52
107043,180171.62
107044,69416.25
107045,70257.08
107046,169342.66
107047,36296.13
107048,71343.41
107049,33488.453
107050,68298.836
107051,153823.28
107052,57610.844
107053,31440.69
107054,72627.86
107055,34384.707
107056,61670.934
107057,65491.72
107058,63224.16
107059,66078.73
107060,96721.93
107061,350490.44
107062,107587.43
107063,353015.72
107064,68284.9
107065,164982.36
107066,67735.12
107067,56103.89
107068,72750.18
107069,107858.28
107070,34473.64
107071,65267.207
107072,99519.89
107073,156306
107074,32549.283
107075,84383.695
107076,66925.37
107077,369794.2
107078,68408.09
107079,70177.9
107080,61864.215
107081,33797.035
107082,35903.203
107083,32944.504
107084,55389.29
107085,214905.19
107086,64440.63
107087,71732
107088,101929.4
107089,299635.22
107090,145521.33
107091,71700.31
107092,94214.96
107093,168369.22
107094,30710.922
107095,56962.652
107096,65912.375
107097,55626.145
107098,34660.56
107099,61372.055
107100,91209.8
107101,59008.6
107102,72616.84
107103,48826.117
107104,340839.88
107105,369794.06
107106,65926.63
107107,30654.002
107108,55032.59
107109,33514.184
107110,66712.95
107111,369797.1
107112,210397.31
107113,88010.74
107114,112142.125
107115,33830.277
107116,31861.697
107117,322091.6
107118,88493.64
107119,60062.75
107120,122524.05
107121,106131.36
107122,68635.51
107123,106352.26
107124,31199.9
107125,100900.22
107126,107488.836
107127,42391.168
107128,213579.83
107129,32440.469
107130,73633.68
107131,154549.97
107132,75706.45
107133,163183.52
107134,74280.66
107135,69746.39
107136,159000.47
107137,29151.965
107138,369791.94
107139,47804
107140,369793.3
107141,29163.678
107142,67958.61
107143,70467.44
107144,66531.445
107145,63143.043
107146,55995.195
107147,112364.36
107148,60331.93
107149,69307.41
107150,50822.62
107151,58869.637
107152,65876.77
107153,65338.43
107154,39871.855
107155,49806.727
107156,70704.83
107157,369792.72
107158,31726.363
107159,144786.45
107160,113161.12
107161,79367.5
107162,56293.254
107163,72679.62
107164,59441.35
107165,33869.133
107166,65159.996
107167,60281.7
107168,60876.4
107169,49907.973
107170,164119.98
107171,102649.26
107172,66042.55
107173,104127.16
107174,103568.66
107175,50238.906
107176,68270.59
107177,107829.06
107178,53872.273
107179,184823.31
107180,352143.1
107181,59890.812
107182,63766.074
107183,58683.85
107184,207929.23
107185,59374.016
107186,114473.05
107187,369791.75
107188,43077.36
107189,52305.695
107190,77483.86
107191,30342.475
107192,70564.94
107193,64430.754
107194,102868.91
107195,96912.45
107196,165820.3
107197,35377.574
107198,78613.984
107199,97316.91
107200,221003.98
107201,71321.13
107202,65013.88
107203,65653.92
107204,62336.492
107205,134847.84
107206,58082.734
107207,33547.5
107208,210965.56
107209,66691.63
107210,68407.56
107211,33830.188
107212,369796.62
107213,369792.56
107214,119269.33
107215,369793.9
107216,369791.53
107217,97107.016
107218,49256.24
107219,100596.19
107220,103038.625
107221,369797.4
107222,62440.965
107223,118294.75
107224,61863.94
107225,369791.7
107226,33036.707
107227,353745.72
107228,31384.342
107229,112704.16
107230,54909.445
107231,69006.87
107232,90534.51
107233,86392.12
107234,38816.707
107235,58391.023
107236,92646.09
107237,70353.91
107238,48045.043
107239,70380.1
107240,256839.78
107241,66022.1
107242,63125.92
107243,66819.7
107244,34061.457
107245,55813.8
107246,118818.62
107247,61663.74
107248,66234.71
107249,36575.684
107250,93167.86
107251,63964.297
107252,72417.875
107253,64882.867
107254,59144.832
107255,33847.96
107256,67697.91
107257,68223.875
107258,63074.688
107259,60467.13
107260,176548.45
107261,94008.625
107262,187964.67
107263,33830.33
107264,62545.473
107265,68761.09
107266,337757.78
107267,61027.953
107268,57988.34
107269,33813.21
107270,33514.2
107271,90283.45
107272,
107273,
107274,
107275,
107276,
107277,
107278,
107279,
107280,
107281,
107282,
107283,
107284,
107285,
107286,
107287,
107288,
107289,
107290,
107291,
107292,
107293,
107294,
107295,
107296,
107297,
107298,
107299,
107300,
107301,
107302,
107303,
107304,
107305,
107306,
107307,
107308,
107309,
107310,
107311,
107312,
107313,
107314,
107315,
107316,
107317,
107318,
107319,
107320,
107321,
107322,
107323,
107324,
107325,
107326,
107327,
107328,
107329,
107330,
107331,
107332,
107333,
107334,
107335,
107336,
107337,
107338,
107339,
107340,
107341,
107342,
107343,
107344,
107345,
107346,
107347,
107348,
107349,
107350,
107351,
107352,
107353,
107354,
107355,
107356,
107357,
107358,
107359,
107360,
107361,
107362,
107363,
107364,
107365,
107366,
107367,
107368,
107369,
107370,
107371,
107372,
107373,
107374,
107375,
107376,
107377,
107378,
107379,
107380,
107381,
107382,
107383,
107384,
107385,
107386,
107387,
107388,
107389,
107390,
107391,
107392,
107393,
107394,
107395,
107396,
107397,
107398,
107399,
107400,
107401,
107402,
107403,
107404,
107405,
107406,
107407,
107408,
107409,
107410,
107411,
107412,
107413,
107414,
107415,
107416,
107417,
107418,
107419,
107420,
107421,
107422,
107423,
107424,
107425,
107426,
107427,
107428,
107429,
107430,
107431,
107432,
107433,
107434,
107435,
107436,
107437,
107438,
107439,
107440,
107441,
107442,
107443,
107444,
107445,
107446,
107447,
107448,
107449,
107450,
107451,
107452,
107453,
107454,
107455,
107456,
107457,
107458,
107459,
107460,
107461,
107462,
107463,
107464,
107465,
107466,
107467,
107468,
107469,
107470,
107471,
107472,
107473,
107474,
107475,
107476,
107477,
107478,
107479,
107480,
107481,
107482,
107483,
107484,
107485,
107486,
107487,
107488,
107489,
107490,
107491,
107492,
107493,
107494,
107495,
107496,
107497,
107498,
107499,
107500,
107501,
107502,
107503,
107504,
107505,
107506,
107507,
107508,
107509,
107510,
107511,
107512,
107513,
107514,
107515,
107516,
107517,
107518,
107519,
107520,
107521,
107522,
107523,
107524,
107525,
107526,
107527,
107528,
107529,
107530,
107531,
107532,
107533,
107534,
107535,
107536,
107537,
107538,
107539,
107540,
107541,
107542,
107543,
107544,
107545,
107546,
107547,
107548,
107549,
107550,
107551,
107552,
107553,
107554,
107555,
107556,
107557,
107558,
107559,
107560,
107561,
107562,
107563,
107564,
107565,
107566,
107567,
107568,
107569,
107570,
107571,
107572,
107573,
107574,
107575,
107576,
107577,
107578,
107579,
107580,
107581,
107582,
107583,
107584,
107585,
107586,
107587,
107588,
107589,
107590,
107591,
107592,
107593,
107594,
107595,
107596,
107597,
107598,
107599,
107600,
107601,
107602,
107603,
107604,
107605,
107606,
107607,
107608,
107609,
107610,
107611,
107612,
107613,
107614,
107615,
107616,
107617,
107618,
107619,
107620,
107621,
107622,
107623,
107624,
107625,
107626,
107627,
107628,
107629,
107630,
107631,
107632,
107633,
107634,
107635,
107636,
107637,
107638,
107639,
107640,
107641,
107642,
107643,
107644,
107645,
107646,
107647,
107648,
107649,
107650,
107651,
107652,
107653,
107654,
107655,
107656,
107657,
107658,
107659,
107660,
107661,
107662,
107663,
107664,
107665,
107666,
107667,
107668,
107669,
107670,
107671,
107672,
107673,
107674,
107675,
107676,
107677,
107678,
107679,
107680,
107681,
107682,
107683,
107684,
107685,
107686,
107687,
107688,
107689,
107690,
107691,
107692,
107693,
107694,
107695,
107696,
107697,
107698,
107699,
107700,
107701,
107702,
107703,
107704,
107705,
107706,
107707,
107708,
107709,
107710,
107711,
107712,
107713,
107714,
107715,
107716,
107717,
107718,
107719,
107720,
107721,
107722,
107723,
107724,
107725,
107726,
107727,
107728,
107729,
107730,
107731,
107732,
107733,
107734,
107735,
107736,
107737,
107738,
107739,
107740,
107741,
107742,
107743,
107744,
107745,
107746,
107747,
107748,
107749,
107750,
107751,
107752,
107753,
107754,
107755,
107756,
107757,
107758,
107759,
107760,
107761,
107762,
107763,
107764,
107765,
107766,
107767,
107768,
107769,
107770,
107771,
107772,
107773,
107774,
107775,
107776,
107777,
107778,
107779,
107780,
107781,
107782,
107783,
107784,
107785,
107786,
107787,
107788,
107789,
107790,
107791,
107792,
107793,
107794,
107795,
107796,
107797,
107798,
107799,
107800,
107801,
107802,
107803,
107804,
107805,
107806,
107807,
107808,
107809,
107810,
107811,
107812,
107813,
107814,
107815,
107816,
107817,
107818,
107819,
107820,
107821,
107822,
107823,
107824,
107825,
107826,
107827,
107828,
107829,
107830,
107831,
107832,
107833,
107834,
107835,
107836,
107837,
107838,
107839,
107840,
107841,
107842,
107843,
107844,
107845,
107846,
107847,
107848,
107849,
107850,
107851,
107852,
107853,
107854,
107855,
107856,
107857,
107858,
107859,
107860,
107861,
107862,
107863,
107864,
107865,
107866,
107867,
107868,
107869,
107870,
107871,
107872,
107873,
107874,
107875,
107876,
107877,
107878,
107879,
107880,
107881,
107882,
107883,
107884,
107885,
107886,
107887,
107888,
107889,
107890,
107891,
107892,
107893,
107894,
107895,
107896,
107897,
107898,
107899,
107900,
107901,
107902,
107903,
107904,
107905,
107906,
107907,
107908,
107909,
107910,
107911,
107912,
107913,
107914,
107915,
107916,
107917,
107918,
107919,
107920,
107921,
107922,
107923,
107924,
107925,
107926,
107927,
107928,
107929,
107930,
107931,
107932,
107933,
107934,
107935,
107936,
107937,
107938,
107939,
107940,
107941,
107942,
107943,
107944,
107945,
107946,
107947,
107948,
107949,
107950,
107951,
107952,
107953,
107954,
107955,
107956,
107957,
107958,
107959,
107960,
107961,
107962,
107963,
107964,
107965,
107966,
107967,
107968,
107969,
107970,
107971,
107972,
107973,
107974,
107975,
107976,
107977,
107978,
107979,
107980,
107981,
107982,
107983,
107984,
107985,
107986,
107987,
107988,
107989,
107990,
107991,
107992,
107993,
107994,
107995,
107996,
107997,
107998,
107999,
108000,
108001,
108002,
108003,
108004,
108005,
108006,
108007,
108008,
108009,
108010,
108011,
108012,
108013,
108014,
108015,
108016,
108017,
108018,
108019,
108020,
108021,
108022,
108023,
108024,
108025,
108026,
108027,
108028,
108029,
108030,
108031,
108032,
108033,
108034,
108035,
108036,
108037,
108038,
108039,
108040,
108041,
108042,
108043,
108044,
108045,
108046,
